file,raw_mean,processed_mean,raw_laplacian_var,processed_laplacian_var,raw_ink_fraction,processed_ink_fraction
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_1.jpg,229.3477659346441,229.2137902141507,1300.1103602263781,8594.14437014949,0.1058802133063128,0.10112239131705607
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_10.jpg,227.06849791130307,224.12264090725336,2110.5289010242823,13603.656546850609,0.11131087895487138,0.12108768271665354
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_11.jpg,224.2106186396397,221.9646930024633,2347.8269483982235,13053.159334419777,0.1261912068407826,0.12955022351975184
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_12.jpg,223.3620976091301,221.40869910673442,2320.399795919784,12554.986760886977,0.1313814717614106,0.13173059173829646
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_13.jpg,230.71754487748277,229.5922462630537,1583.6625785175102,9495.664968644964,0.09815712238072487,0.09963824994880896
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_14.jpg,231.25810734925946,230.94850429350242,1332.3942036249348,7956.772354404871,0.09830014740635017,0.09431959100587285
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_15.jpg,230.84473349404044,230.46645239051827,1362.4864064613196,7703.376505388273,0.10157024239989286,0.0962099906254185
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_16.jpg,221.2154232313871,220.9113762743281,1709.7889800257565,10483.948539810486,0.14097930182267532,0.13368087735557616
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_17.jpg,232.55129702002932,232.03193698094773,955.6383616143253,7346.522580073571,0.09320957498778701,0.09007083536883244
data/work/Sample_Small/Segmentation_Images/Lines/1/1_2/1_2_18.jpg,232.13589188465315,231.85142509597358,972.7585921073126,7459.790880518334,0.09572527006517276,0.09077872511382912
